"","Space_Flight_1","Space_Flight_2","Space_Flight_3","Ground_Control_1","Ground_Control_2","Ground_Control_3"
"ZBP1",-0.413098597261265,0.845554313314254,0.32743661874052,-0.211760806961538,-0.152204948479632,0.0666900696959632
"NEURL2",-0.603665389774419,-0.320651761591523,0.498357334645449,-2.50478270480454,-0.108426000615423,0.421754401514588
"MAGEA10",-1.24672947365076,-1.41177061901888,-1.93749588994499,-1.93127688702411,-1.33973419311596,-1.99541589204243
"MTRR",4.88423107105407,4.80976644923922,4.57667392984353,3.85481788936994,3.18312108074438,2.76044402734935
"FASTKD3",2.46244138519574,2.59014884595761,2.64961610192757,2.98009719817225,1.99570120859177,2.33380713037535
"PEPD",4.36547228164658,3.2358242825421,4.87372005940709,5.6836269836364,5.04917506295858,6.02635247412663
"CHST8",-4.09875182374296,-4.09875182374296,-4.09875182374296,-0.780325841156137,0.327494390483843,-0.814888304977677
"IQSEC2",-0.770295501116296,0.270682310963911,-0.200141089771895,1.7015719243698,1.61413609813204,1.79608638702117
"VAMP7",5.45291411962459,5.48037655736128,4.68324836385878,5.78491443003938,5.10759419819244,5.06595294992167
"IL9R",-0.221773932089803,-0.0969251424043255,1.68459915154861,-1.04293547022308,-0.888751816369042,-1.11666903519634
"XG",0.763070327244945,0.560144422577765,1.59097698760987,2.1234541983706,1.92610596505217,1.42052166094353
"STAMBP",1.90137362184879,-1.27883296352595,-4.09875182374296,2.3621207253768,1.69974013157337,-0.398132532143958
"NAGK",7.03498531495937,7.02626726633415,7.47285875058876,7.01898318813328,6.93114996459079,6.80180261441739
"MCEE",5.10390331712951,5.7517981289124,5.58449320421971,3.21751150423361,2.50355848189208,2.20020588577937
"PAIP2B",1.99498896073405,1.88272985071474,1.69124887735647,-0.440979055785426,-0.00449615017893977,-0.484477833137655
"SNRNP27",5.42583976200354,5.62906587713329,4.99513828263873,5.60903264195963,5.33803432250532,5.28577237300572
"MPHOSPH10",5.47150516061415,5.54175071930601,5.56178073833183,4.40295565000832,4.07862283076729,3.06281172335004
"ATP8A1",-0.625056635711346,-4.09875182374296,-4.09875182374296,-0.528226012150545,-0.0965647756165928,0.1377386136101
"USP22",8.04693327525712,8.13214200671063,7.73060508986143,7.70242354322934,7.73627564404631,7.72634391194547
"HIF3A",4.86355451606718,5.47981273297912,5.1074785627348,1.05258042509711,1.36969963417071,0.822042808469511
"ZNF576",3.529204249479,3.40119311906249,3.69820017344085,4.8122154779765,5.0513043813538,5.18880434499402
"ZNF45",2.29225758671873,1.92322796546035,1.3182465527175,2.11083063494919,2.5891507430685,2.73699231658758
"LYPD3",-0.552671038224236,0.615220663549547,0.390129590782284,-0.118283171078379,0.226067490727039,0.394128965040796
"USP9X",4.28458282016542,4.66208936648258,2.88605397203959,2.22422358488722,2.46539854953758,2.04642210256495
"BTN2A2",2.50870327627369,2.15368667392953,2.8513839913752,1.8395247528101,0.944483449780188,0.689129311119642
"SIRT5",1.39719806657002,1.80331864576136,1.4849813410787,1.67971083583322,1.78051405903929,1.9125402529662
"MRS2",3.14247670208959,3.58966999879091,3.30798660530212,3.93029833113678,3.87733537222706,3.65587768133837
"WRNIP1",5.80672902026679,5.88269925985695,5.48051371459837,5.76043178138865,5.80533975118177,5.74733073798778
"RRP36",5.58224856122477,5.56812137035176,5.79507089168601,5.9900340476726,6.21362554539183,6.41053489223189
"NA.16",0.29924181337859,1.08441383678686,1.45245390223269,1.11173655963561,1.61140207503618,1.29039101357331
"SNRPC",5.35138506312015,5.50781184070619,5.41793885764804,6.18402577059634,6.31628981770471,6.41167588170073
"SERPINB6",6.8791110059666,7.24910020659323,7.710954065414,6.57450895856275,5.63905945349547,6.1352033316472
"XPO5",5.32784150294291,5.09356148027197,5.35682864637649,5.4868591969226,5.53997093514744,5.44617943315799
"ABCC10",4.17588428353192,3.94217096158449,4.02839441072698,4.58309973245931,5.36386328483027,5.38002712237751
"PEX6",4.75890717118605,4.32107897348377,5.17934404673772,4.68962639937522,4.27569109363192,4.81058978889573
"NQO2",4.01988463719287,3.85660902625557,4.39987892859398,4.91292821232978,5.04030962070132,5.22648614879676
"NA.17",2.80588268070433,2.60919204095126,3.12307063623381,3.23420552094896,3.74712403056427,3.762085548313
"OARD1",3.64499981218435,3.43212264032532,3.47960299176467,3.92143761061891,4.52132742679914,4.75351337813082
"UNC5CL",1.03403725700918,1.11532445794748,1.49055067295483,-0.270375598907408,-1.11972076033956,-0.605663004776226
"AARS2",4.15154676226013,2.98622283597494,3.96399947068701,4.83986635206159,4.80876639234815,4.88223413265203
"RPS10",0.130055419135591,-0.150885842312032,-0.888262935096628,-1.58771119501993,-0.516392533855932,-0.663065255953658
"MOCS1",2.18092496885935,1.63023589182857,2.61301800621136,2.01525609969683,2.6666926328402,3.08153104331667
"H2BC11",1.00070025240546,1.93871660323748,-0.221087160232462,3.1536257585139,4.58287606243368,4.75843819056144
"MED20",3.55427997848405,2.86967002937376,3.10185280983712,4.27259067930862,3.66471691362112,3.08098807046129
"TBCC",3.33193654887999,2.77070353446638,3.07618534432389,4.1247981438549,4.46330893589794,4.43462766743419
"MAD2L1BP",3.89672087192345,3.71786163456119,3.60517589985304,4.52010362160147,4.77222361066037,4.83194560298007
"KLHDC3",4.82767083675702,3.36340362660842,4.85656458652848,3.60404435159057,2.25567185134753,3.24045512307526
"TREM1",6.6179965291406,6.96387280031337,7.23656813887127,6.63427221717582,6.71059991496719,6.91835783186026
"MEA1",0.887176119700245,0.470617446231949,0.681112372235927,1.34777526143648,1.58267168198883,1.29580040916211
"KLHL31",-0.941686529895704,0.544300430620584,0.549771608537491,-1.23445153832832,-2.28812790916549,-1.98479714845337
"CDKN1A",8.78801942612011,8.74360428874519,8.83224719909863,12.007914198445,11.7561468350775,11.6209998951928
"SOX4",7.85190206521586,7.93915005593994,7.93042013094068,7.56140501363694,8.31633475265198,8.66220619844215
"GLO1",6.78421598832075,6.14607047071343,6.47470013064618,6.51051340178866,6.38370443472848,6.19568151760273
"CPNE5",0.197340717146257,1.4675916948572,1.54960837646014,-2.48148295492821,-2.36070873635631,-1.17658559245694
"RREB1",4.47322453585419,4.8103349260131,4.21163013310978,4.17311279377675,3.75323747328167,2.48916755258591
"SSR1",7.10306100010189,7.41079746927361,6.92617197346376,6.3843350574132,6.19265779574927,6.27033071442087
"RIOK1",4.42040449820063,4.06936584888829,4.15362335905043,4.92602637717359,4.56448352910626,4.77616196223662
"RPP40",2.07889724371035,1.0971141687268,1.70053158135936,2.99653043001829,3.44396775507204,3.31179327778224
"ATXN1",5.72990645855075,5.47449467248941,5.30493990931449,6.00856387413866,6.11796918937176,5.92413422614919
"NUP153",3.1546599254545,4.46027418657447,2.8655587046709,4.30035713019014,1.67414118246709,-4.09875182374296
"DEK",4.67143460599654,4.43634824403102,3.75868322530456,4.22185724310874,2.83116039933189,4.77530209416716
"EEF1E1",4.41994709729682,4.52082611815161,4.23930887026784,5.13172067863719,5.01817847768068,4.97053189741803
"RUNX2",3.82369766757284,4.03672934937829,3.30376659126662,3.16839079745375,3.20996685944662,2.8629426565952
"LRRFIP1",7.77005910084368,8.04600407862143,7.7929796458206,7.89522318089305,8.11440453485993,8.17147394607943
"RAB17",1.03859824226048,0.964506621940448,1.68426876943654,0.710488871036615,0.681353853395238,0.103489393508372
"CXCL6",8.57793422809885,7.79361861261679,8.70348929513524,9.96278282737611,9.75470810184888,9.20743730007207
"EREG",6.75502342959664,6.21495051353386,6.52093489941993,9.81233157468707,8.95646755457216,8.77763133378214
"MYRF",0.770147468429855,0.930193170421676,1.35693027884167,-3.19066731441979,-2.08196163245298,-1.50124060483923
"AHNAK",10.6845392163028,11.0624584814848,10.9523706306612,10.377349786161,9.83862498777157,9.5252643519161
"EMC3",5.54825066503246,5.54382440922302,5.64652127942813,6.60367795259577,6.84164090826192,7.11357555587469
"SH3TC1",3.31300833601687,3.07026462030725,3.57689141406026,1.44488503730486,2.37156283437972,2.24946656924102
"CNOT1",7.11414789525399,6.99836959659806,6.82975763367019,6.64529220970262,6.56133826886922,6.67170552755668
"NA.18",0.437883872529795,-0.012929179839145,0.932605482374963,-0.104734031147932,1.30783595120248,1.69696639424215
"BBS2",2.59643065844607,3.80083896974614,3.42128714578728,3.89990667658437,2.57354596674984,3.16030095794784
"MT1G",0.0148142888667936,1.71199682167491,1.36469265517638,1.25577391231729,0.469218230990614,0.861738805084857
"MT2A",11.5630406198827,12.2529871616867,12.1435392729342,10.7631156121248,11.0215144780142,11.1466616850653
"PHAF1",4.21381582458579,4.38005511988236,4.35222495676412,4.29113620355434,4.37833002608289,4.34431511425844
"GOT2",6.19709299297976,5.95367576953934,6.1333132572533,6.8050357209677,6.54097501640674,6.19259315727028
"DOK4",5.17028766003566,5.34875782965205,4.94770439097349,4.96214952334588,5.13261280094946,4.74012213173314
"PIWIL1",1.46045277578203,2.53473600490654,2.02448372904874,0.511381648859822,1.11092725270572,1.39160263910551
"CLYBL",0.335923239180834,-4.09875182374296,-0.40747127005912,-0.707810025919477,-0.0914296085312047,-0.735256512152836
"TMTC4",4.19675061559419,3.93422037454196,3.98257356982613,3.96624690436891,3.19275077141443,3.00081653741993
"RAP2A",6.54600127029168,6.38762443966093,5.96413316791991,5.72316401478962,5.16081898878107,5.00061591101607
"ABCC4",0.170231776235304,0.842842622409694,0.236151292170909,0.0289457150844735,-1.00501870253559,0.0208887212725408
"SOX21",-2.07334189801503,-2.70988629553978,-1.73207028962578,-1.23544656749964,-0.24179076174671,-1.00523617602737
"TM9SF2",1.78869759057167,1.14549622558539,1.77596214280667,1.97790505105656,2.15894530577409,2.55868015245332
"HROB",-0.144418023834868,0.542749052930077,0.1584555961119,-1.19684274732332,-2.65503498365735,-0.543236239277389
"IRF1",4.85823083363917,4.91687596570769,4.50915676638481,5.11564180671185,5.26192965481146,5.35209393325637
"UPF3B",5.3710520234287,5.72795650213893,5.2552451386052,5.41219141001198,5.7067928025403,5.79826740836105
"RNF113A",5.13173001212751,5.34260104650791,5.30217408159503,4.86046912973946,4.98020983965534,5.16786458517338
"SEPTIN6",5.22521506913535,5.3262708536856,5.35893247202252,3.76543005317098,3.55073576019505,3.44169897787193
"TMEM255A",-2.63539401780605,-2.4101718054947,-3.0846794930056,-0.742939881762616,-0.542917599761276,-1.20695032676562
"NDUFA1",5.77914764120147,5.81745170880425,5.66722036898156,6.51164899979099,6.34267249727429,6.38816318661914
"DMAC2L",2.36756711464848,2.96630793040665,3.22862683268423,3.1127851461815,3.21385064634915,3.19824014342836
"PTGER2",2.16120081916423,1.04150285029947,1.92395932497607,3.41342723283384,2.668756823241,2.55401680436751
"FAM193A",5.75100642012272,5.33733735925275,5.26063926625229,4.97416552167638,5.29368418779296,5.06684624972318
"GRK4",3.34996473384624,3.48911674034805,2.73194614161741,3.25255663973252,3.31652051713921,3.32231733566812
"SOX9",2.72822835265954,2.9510623062065,2.35541745520671,4.25707517084954,3.85687158040494,3.4168465136158
"TEKT3",1.49444929378322,1.74102124835453,1.17114627518728,-2.04157711338766,-2.32873728428702,-2.10008628570568
"HS3ST3B1",5.13939050077438,4.95692798704656,5.40083480697444,5.56495003776181,5.50843000553043,5.7273856150874
"SLC25A35",1.34859807391985,1.81521430954525,2.75226045671306,0.532224111815437,0.670211286237553,1.15368695609421
"MRPS7",5.22300317451938,4.82118744757742,5.48077270670832,6.26945974712548,6.41605605839588,6.55801231753369
"GGA3",4.7819212349299,4.59007489503509,5.08423862669144,4.43276311401501,3.76294763008889,3.79418044175154
"ARMC7",4.07969123787229,3.65486580934534,3.71823201837559,3.90895924155109,3.84391480369849,4.20418629260186
"NUP85",5.54003432712976,5.7277457586834,5.82329940677709,4.86299322008552,4.61897206051803,4.95595270409302
"SLC25A19",3.64523491621918,2.99222781579142,3.30268810113162,2.78198943928159,2.79770114772253,2.62921265887466
"MIF4GD",4.08053726913647,3.61558633525749,3.74220890488138,2.73576547802455,2.11094233756183,2.32013234994442
"NT5C",5.15640417917057,5.48766430385078,5.68999029966396,4.50723471318622,4.85589555633878,5.02291181472958
"MSTO1",4.46157848222857,4.46457573268727,4.65036497842466,3.87047403930475,3.6784502964895,3.47234975287264
"MIR9.1HG",0.793786907415601,0.939536481302792,1.16559504418512,0.255553493132436,0.671590841975573,0.432695093185102
"TTF1",5.22598027806494,5.75253617039932,5.12406834126592,4.6883097622184,4.33011864796627,4.65489644567698
"GTF3C4",5.6978498434118,5.4215500749904,5.03201625423001,5.55151993451502,5.21859644514503,5.24441265532056
"DDX31",4.7010213906534,4.40470040888814,3.79941544599903,3.58127917826941,3.79700749330395,4.302037501373
"PPP1R12C",5.82555319097678,5.97190027899759,6.09687363085576,6.04184483342008,6.64241441551244,6.73818756568252
"MBOAT7",4.90767476330211,4.62152917117935,5.53021187209952,4.28457307579475,4.7103614449818,4.70246001782464
"SLC2A4RG",5.88440555846298,6.01296406867097,6.33184261486707,6.56856598067774,6.89954523006064,6.98234273568899
"FNDC11",0.779034641276896,0.470468504165719,1.88581615882238,0.584621115149129,-0.296380792236807,-0.516541351069806
"PPDPF",7.05334961182956,7.18062292101296,7.8548087407999,8.1367272636644,8.218722585137,8.33431588235364
"IL1B",11.9315533432834,11.3394710370656,11.7764850036167,11.7034058246663,10.9074397091846,10.8844182368382
"PLGLB2",-1.93841034543986,-4.09875182374296,-1.39221521464639,-4.09875182374296,-0.199788905205505,-1.33172364648424
"IL37",0.323943316024347,-0.516805717569107,0.483880305379258,-2.89689537213593,-4.09875182374296,-2.92575970552321
"CHCHD5",4.29883638789372,4.73807755271622,4.64530363312589,4.82601961607967,5.06260349579,5.17479806921588
"PAX8",0.690934644930382,1.25373626726491,1.34462318543587,4.18796888449148,4.97261713602143,5.22766639614119
"INSIG2",6.30318113724209,7.39779563280157,6.4074098292825,3.63427826572727,2.74857804525647,3.05382075353512
"POLR1B",5.71813033447479,5.3248270129019,5.00767165419152,4.88430106633356,4.3266226010561,4.35357345018405
"CCDC93",6.89259439704726,6.87501826959593,6.69672343593416,5.4969727666549,5.09538243224301,5.18361144675623
"PSD4",2.44909030775539,2.25792133296842,2.81076674361512,3.040079679484,3.35130795498438,4.07063760568797
"SLC25A23",3.83411502964747,3.67402386668655,4.51419309844274,4.49241255437982,4.13544222424133,4.14676100122593
"PSPN",3.74991247339332,4.2252756981235,3.53752078951837,2.98400828613393,2.87708075409134,3.16293376887735
"GTF2F1",8.08572802258144,8.14099937105074,8.33139858883808,7.22463149919949,7.32099023010386,7.54535511301307
"ALKBH7",6.76312883899696,7.25415590994093,7.13067468265043,6.05071480274245,6.15779770644845,6.2656438369143
"CLPP",4.95056934374007,5.60519396110886,5.35974673123139,5.26484178765042,5.62998588740176,5.7305920510288
"TNFSF9",3.07522859833051,3.00007662146356,2.57346894690493,3.01784148474087,3.03658398266553,3.2954006769357
"GRIA3",2.72322114375693,3.48115430567215,2.80794842985714,3.5720043080816,3.82097528237018,4.14652078829109
"THOC2",7.41154155590817,7.50731163356413,7.32013959178352,7.14242707742495,7.27803874583377,7.32709838869136
"MED1",5.15978730897384,4.6594011718128,4.76553122401037,5.82423862284596,5.78764629382744,5.94388812539243
"RPL23",8.24339709562882,8.6224311468343,8.52923511860547,7.9070532182777,7.58847269518612,7.55239405457471
"ATG4C",-0.382192541246926,-0.293530458106195,-1.89803574947638,-0.943258341469795,-0.863933458132532,-1.3715617224727
"CD70",-3.51468543760482,-4.09875182374296,-4.09875182374296,-1.27666468796516,-0.0478237911656323,-0.21607113395725
"C3",3.48871711719829,3.68921521959781,3.82053302474737,5.39863793786442,6.70472294177199,6.95729931924201
"SH2D3A",2.24037004296908,2.91545202196819,2.66108863320658,2.06160429734257,2.14019514041193,2.4180413915075
"TRIP10",7.86418165220735,7.90864410864002,7.98112012020843,6.68955204487457,6.59356469908986,6.72577236015815
"GPR108",4.71416260603545,5.01953279337178,5.12916520145038,5.16887731042673,5.8551064720888,6.15053298318403
"TNFSF14",-0.728937553684185,-0.971906048165028,0.258298734217247,0.503165047712154,2.70599155661756,2.17463603531586
"FOSB",4.25789685478259,4.57176093318306,3.8864259498326,3.25268399964393,3.19882318850141,2.87566320229822
"OPA3",5.36972528742726,5.24819103430121,5.36876834795885,6.17655503344994,6.28004523370135,6.38937445278309
"SNRPD2",8.37465107119434,8.81500073911047,8.49752389708364,8.58429071014145,8.7168520593798,8.85784729543077
"RTN2",4.27087946262678,3.93897319184721,4.46214494524234,3.72663338893145,3.77065059220888,4.01671141758361
"EML2",5.8681158226292,5.84421710184898,6.23121050786794,6.09225419420655,6.08144916133835,6.08630166802665
"VASP",4.26863265969874,4.88054062871815,4.17752332291152,4.61736358711752,4.86602761968444,4.67919436078914
"SYMPK",6.36542669360715,6.84416346231549,6.7998455828734,7.15773988182086,7.4924711659333,7.7836972831975
"GPCPD1",5.46934084894101,5.77379679130287,5.68634030512947,4.95557807214249,5.43291110808226,4.77642609449045
