"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","logCPM","F","PValue","FDR"
"ENSG00000147255","3547","IGSF1","immunoglobulin superfamily member 1",0.169143096940845,-0.182137898060922,0.283794521921,0.609464741967065,0.69617381606361
"ENSG00000184669","10819","OR7E14P","olfactory receptor family 7 subfamily E member 14 pseudogene",-0.171598164612426,-0.391139571721434,0.283703270622707,0.60953764254287,0.696213796773769
"ENSG00000143164","55827","DCAF6","DDB1 and CUL4 associated factor 6",-0.120450297271448,4.86217553629694,0.28342175834346,0.609666523104511,0.696304168497176
"ENSG00000186326","388531","RGS9BP","regulator of G protein signaling 9 binding protein",0.238250225641233,-0.880371251222889,0.283561851398413,0.609692572143553,0.696304168497176
"ENSG00000169359","9197","SLC33A1","solute carrier family 33 member 1",0.127944610469377,4.05858969138259,0.283189996495565,0.609810175379811,0.696395183496651
"ENSG00000148814","80313","LRRC27","leucine rich repeat containing 27",0.15607086521145,4.06135926211264,0.283027090340953,0.609911178137722,0.696457341105878
"ENSG00000148926","133","ADM","adrenomedullin",0.157017171965248,8.04221057759861,0.282979864404179,0.609940430251027,0.696457341105878
"ENSG00000157540","1859","DYRK1A","dual specificity tyrosine phosphorylation regulated kinase 1A",0.201276866975331,0.99156434194953,0.282339367022218,0.610343729043568,0.696813485504925
"ENSG00000123545","29078","NDUFAF4","NADH:ubiquinone oxidoreductase complex assembly factor 4",0.119852735914743,3.50319786841493,0.282310772576014,0.610356225991622,0.696813485504925
"ENSG00000213671","106479059","OLA1P2","OLA1 pseudogene 2",0.168329307339928,0.0116561935899741,0.282281636684419,0.610395045062962,0.696813485504925
"ENSG00000196411","2050","EPHB4","EPH receptor B4",0.138408091146716,5.96805066381692,0.282232952753622,0.610404061445032,0.696813485504925
"ENSG00000184545","1850","DUSP8","dual specificity phosphatase 8",0.52257803180428,2.87279871652681,0.28167556494418,0.610751263320183,0.697166513837803
"ENSG00000082482","3776","KCNK2","potassium two pore domain channel subfamily K member 2",0.439733148508145,0.0283001706817279,0.281648959769624,0.610789375175379,0.697166697028191
"ENSG00000070371","8218","CLTCL1","clathrin heavy chain like 1",0.116238295884165,3.49484681813517,0.28140619709836,0.61091869517658,0.697182246077995
"ENSG00000221643","677843","SNORA77","small nucleolar RNA, H/ACA box 77",-0.183374108015128,0.170095935959489,0.281417615768582,0.610928225191461,0.697182246077995
"ENSG00000173210","22885","ABLIM3","actin binding LIM protein family member 3",0.0823106707869036,6.5483640558622,0.281382491302143,0.610932943093159,0.697182246077995
"ENSG00000128245","7533","YWHAH","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta",-0.0822706762233603,7.77932299233729,0.281347368680748,0.610954806606618,0.697182246077995
"ENSG00000131871","55829","SELENOS","selenoprotein S",0.0728914863722909,7.39757796873386,0.280618147503385,0.61140916279258,0.697657389931032
"ENSG00000204308","6048","RNF5","ring finger protein 5",0.0866532733686765,4.56647980352424,0.279532898157081,0.612086796439519,0.698387232956147
"ENSG00000136944","4010","LMX1B","LIM homeobox transcription factor 1 beta",0.21382569835122,-0.909203510482954,0.2794557849405,0.612254571494784,0.698535275967901
"ENSG00000110169","3263","HPX","hemopexin",0.202598058814885,1.5968111540909,0.279072450642768,0.61237743269195,0.698605942404288
"ENSG00000179846","284353","NKPD1","NTPase KAP family P-loop domain containing 1",-0.39766934462623,-0.575163394694825,0.27915904323591,0.612392568891467,0.698605942404288
"ENSG00000069275","64710","NUCKS1","nuclear casein kinase and cyclin dependent kinase substrate 1",0.0973402414929287,6.0971054631905,0.278844910102125,0.612517241981154,0.698704777396535
"ENSG00000011198","51099","ABHD5","abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",-0.184574177666727,1.0860200849929,0.27866848953309,0.612632974914539,0.698770758497296
"ENSG00000176171","664","BNIP3","BCL2 interacting protein 3",-0.0751312581064034,8.85385783692903,0.27863109430828,0.612651161478359,0.698770758497296
"ENSG00000196367","8295","TRRAP","transformation/transcription domain associated protein",0.166045880541266,3.80212169240047,0.277722995217205,0.613220953990752,0.699377222624332
"ENSG00000122884","5033","P4HA1","prolyl 4-hydroxylase subunit alpha 1",0.507749700089407,8.17795540007074,0.277597193863647,0.613299682519222,0.699423588768196
"ENSG00000086848","79796","ALG9","ALG9 alpha-1,2-mannosyltransferase",-0.102104480095923,4.72153617979734,0.276611179919818,0.613919648225895,0.700087152393674
"ENSG00000269148",NA,NA,NA,-0.232621090645243,0.156277153815904,0.27614786750188,0.614228874227219,0.700396301648294
"ENSG00000198719","28514","DLL1","delta like canonical Notch ligand 1",-0.472828942634787,-0.96679628601463,0.276245365865092,0.614298771128852,0.70043252595351
"ENSG00000140320","22893","BAHD1","bromo adjacent homology domain containing 1",0.132745612036855,4.21780308384708,0.275587371136682,0.614564901277176,0.700638573026328
"ENSG00000085721","54700","RRN3","RNA polymerase I transcription factor RRN3",0.561161307264199,4.68168965391585,0.275569118729807,0.614576406362997,0.700638573026328
"ENSG00000134762","1825","DSC3","desmocollin 3",-0.221798148720684,-0.552853564004676,0.275610258979529,0.61461227345794,0.700638573026328
"ENSG00000234336",NA,NA,NA,0.178495311042338,-1.18467593441107,0.275778953497613,0.614632041606929,0.700638573026328
"ENSG00000260924",NA,NA,NA,0.157967405015552,0.710050547552168,0.275283353466445,0.614764834514547,0.700732800152111
"ENSG00000228526","106614088","MIR34AHG","MIR34A host gene",0.0900083699046065,4.99773407910078,0.275229183387794,0.614790992926052,0.700732800152111
"ENSG00000127954","79689","STEAP4","STEAP4 metalloreductase",0.136080919880939,1.41511065601716,0.274654177098353,0.615157668124986,0.701107231880879
"ENSG00000151883","79668","PARP8","poly(ADP-ribose) polymerase family member 8",0.116282610279735,2.91398659471996,0.274214285848956,0.615433353394252,0.701377920581451
"ENSG00000197405","728","C5AR1","complement C5a receptor 1",-0.213860625691437,1.01409063145621,0.273995524579854,0.615576861150302,0.701497949090015
"ENSG00000161904","221496","LEMD2","LEM domain nuclear envelope protein 2",0.0824086425678349,7.15115144214406,0.273904839655884,0.615628656883357,0.701513456171905
"ENSG00000267281","114108587","ATF7-NPFF","ATF7-NPFF readthrough",-0.137540223417224,2.88303626550491,0.273674670882168,0.615775247597477,0.70163697421943
"ENSG00000137767","58472","SQOR","sulfide quinone oxidoreductase",-0.122725459585123,5.98977116998018,0.273522032991808,0.615871281585919,0.701702874324464
"ENSG00000279865",NA,NA,NA,-0.173810002225445,-0.850302262267158,0.273614772766832,0.615922053072356,0.701717198892283
"ENSG00000235394","80862","POLR1HASP","POLR1H antisense, pseudogene",0.221996930651866,0.0212445931244976,0.272774043493743,0.616366593947428,0.702137238721572
"ENSG00000154305","375056","MIA3","MIA SH3 domain ER export factor 3",-0.0811314159848479,5.37498916616631,0.272740696403634,0.616367180817859,0.702137238721572
"ENSG00000269103",NA,NA,NA,0.163715653844165,0.158116523079559,0.272626723133182,0.616456122373926,0.702195012588145
"ENSG00000154274","55286","PGCKA1","PDCD10 and GCKIII kinases associated 1",0.229009019172977,0.20758104093438,0.272412735704189,0.616590986876262,0.702305086118361
"ENSG00000197465","2996","GYPE","glycophorin E (MNS blood group)",-0.177248059717191,-0.795038285785057,0.272212255209285,0.61680127249475,0.702501046297263
"ENSG00000160282","10841","FTCD","formimidoyltransferase cyclodeaminase",-0.148877133134683,1.3501133374773,0.271791674613155,0.616974397062521,0.702654660510757
"ENSG00000243468",NA,NA,NA,-0.150963417013495,0.678340703988654,0.271320589282798,0.617279375541803,0.702937856792308
"ENSG00000028116","7444","VRK2","VRK serine/threonine kinase 2",0.299655845781285,1.02669726501201,0.271284234538693,0.61729959203993,0.702937856792308
"ENSG00000153201","5903","RANBP2","RAN binding protein 2",-0.267461607470598,4.76332319086174,0.270634855174562,0.617708322698669,0.703359690570541
"ENSG00000137207","25844","YIPF3","Yip1 domain family member 3",0.0786284730001859,7.18025392889443,0.270356065164236,0.617886366948943,0.703518814977816
"ENSG00000159267","3141","HLCS","holocarboxylase synthetase",0.093802524967473,4.68546413936852,0.270132813562431,0.618029053188391,0.703586925049599
"ENSG00000096654","7738","ZNF184","zinc finger protein 184",0.16515033260559,2.5509552166895,0.270084931216517,0.618060734838826,0.703586925049599
"ENSG00000160710","103","ADAR","adenosine deaminase RNA specific",-0.249730919719938,6.01394959495497,0.270082681347871,0.618061089250157,0.703586925049599
"ENSG00000106246","26024","PTCD1","pentatricopeptide repeat domain 1",0.155156409125287,1.83366620814705,0.269816513834274,0.618233434436861,0.703703754440752
"ENSG00000105821","27000","DNAJC2","DnaJ heat shock protein family (Hsp40) member C2",0.0849639514314308,5.98930272554052,0.269802407879872,0.618240331677697,0.703703754440752
"ENSG00000091409","3655","ITGA6","integrin subunit alpha 6",0.406899599552245,2.44819742498319,0.269406200928533,0.618495153983905,0.703950184552933
"ENSG00000197555","26037","SIPA1L1","signal induced proliferation associated 1 like 1",-0.0867962806854705,6.13359440441981,0.269279753699759,0.618574905008622,0.703994642515807
"ENSG00000101266","1457","CSNK2A1","casein kinase 2 alpha 1",0.0874552946104765,6.7326088237299,0.269223622084696,0.618610861158963,0.703994642515807
"ENSG00000189136",NA,NA,NA,0.217879118139315,0.362178127717655,0.269078611411982,0.618716243154666,0.704070952533681
"ENSG00000244627",NA,NA,NA,0.133039230042804,1.7984288129532,0.268927542173635,0.618802753023824,0.704125778806221
"ENSG00000090674","57192","MCOLN1","mucolipin TRP cation channel 1",0.103969872268262,3.76935711210015,0.268172116589478,0.619285673262608,0.704631639382726
"ENSG00000221926","10626","TRIM16","tripartite motif containing 16",-0.119385889929774,4.43028855727128,0.267994251471844,0.619399621637398,0.704717642108201
"ENSG00000141664","54877","ZCCHC2","zinc finger CCHC-type containing 2",0.104319806593181,4.67928506832988,0.267750287529069,0.619556415714919,0.704852378564629
"ENSG00000105926","51678","PALS2","protein associated with LIN7 2, MAGUK p55 family member",0.204096723415945,3.30681583520984,0.26744108735775,0.619755781007781,0.705035527440732
"ENSG00000233654","105376748","NEMP2-DT","NEMP2 divergent transcript",0.163856736940521,1.19748980009716,0.267333671385812,0.619828694688804,0.705058066272948
"ENSG00000165821","6297","SALL2","spalt like transcription factor 2",0.199426955644526,2.08456561942381,0.267292990871114,0.619852355487649,0.705058066272948
"ENSG00000138071","10097","ACTR2","actin related protein 2",-0.209671808382628,7.75158039284959,0.265560302919266,0.620968099400651,0.706283449073739
"ENSG00000174899",NA,NA,NA,0.174775472495301,1.34896223545686,0.264798210095334,0.621464680566204,0.706782567117552
"ENSG00000112159","23195","MDN1","midasin AAA ATPase 1",0.23397078129309,2.878694642462,0.264720775333804,0.621511923535543,0.706782567117552
"ENSG00000100906","4792","NFKBIA","NFKB inhibitor alpha",-0.0731994067926309,7.39307354620242,0.264703656875342,0.621522351073323,0.706782567117552
"ENSG00000090060","10914","PAPOLA","poly(A) polymerase alpha",0.130446352556353,6.86247905514474,0.263628357701611,0.622219711164952,0.707531791649654
"ENSG00000239912",NA,NA,NA,-0.371257684127826,-1.49523630949333,0.263381891758626,0.622612555120508,0.707934676749426
"ENSG00000283108",NA,NA,NA,-0.263921167976621,-0.987287438162103,0.263040136969786,0.622743283619466,0.708039494961292
"ENSG00000136378","11173","ADAMTS7","ADAM metallopeptidase with thrombospondin type 1 motif 7",-0.163570463365902,2.9463251868131,0.262196425260953,0.623151911506793,0.708460243494232
"ENSG00000184106",NA,NA,NA,0.266031462932509,0.000353207894890107,0.261738908021844,0.623470731530133,0.708778843877006
"ENSG00000013503","55703","POLR3B","RNA polymerase III subunit B",-0.167772318898108,2.80149277805525,0.260937744410417,0.623973571921954,0.709306591349399
"ENSG00000266627","106479295","RN7SL202P","RNA, 7SL, cytoplasmic 202, pseudogene",-0.200994700714166,-1.09777584975161,0.261078675279397,0.624045090111691,0.709343995133455
"ENSG00000279203",NA,NA,NA,-0.171121813618325,0.678392641485662,0.260705517102355,0.624132906788396,0.709399919422277
"ENSG00000277429","8293","SERF1A","small EDRK-rich factor 1A",-0.117880248458679,2.97562745335567,0.259526118369276,0.624897632860196,0.710225175749663
"ENSG00000092108","23256","SCFD1","sec1 family domain containing 1",-0.0845246946847629,5.87088870703481,0.259220864532219,0.625097376401794,0.710408240812977
"ENSG00000211456","22908","SACM1L","SAC1 like phosphatidylinositide phosphatase",-0.314429606465218,3.62036906599914,0.258954630334062,0.625272544288923,0.710563355310085
"ENSG00000165192","140456","ASB11","ankyrin repeat and SOCS box containing 11",0.152223029849269,-0.240190705123267,0.258911473591798,0.625331039021187,0.710585870766992
"ENSG00000172977","10524","KAT5","lysine acetyltransferase 5",0.110316032599872,3.55336221259607,0.258712747486536,0.625431619783117,0.710656204330789
"ENSG00000138587","55329","MNS1","meiosis specific nuclear structural 1",-0.328487425565042,-0.867560141632419,0.25879891219691,0.625488138847235,0.710676466515569
"ENSG00000105887","136319","MTPN","myotrophin",-0.111130791037387,8.11388303590068,0.258518313395074,0.625558969044605,0.710712985425778
"ENSG00000087095","51701","NLK","nemo like kinase",-0.100529141998848,3.64288508085405,0.25839036894088,0.625643454623317,0.710765013075468
"ENSG00000164032","3015","H2AZ1","H2A.Z variant histone 1",-0.0747273681296287,6.70718282619803,0.258301744650274,0.625701423625715,0.710786911879561
"ENSG00000140694","5073","PARN","poly(A)-specific ribonuclease",0.390915644125204,-1.58900987363875,0.258477139398353,0.62584325230447,0.710904065349562
"ENSG00000107937","23560","GTPBP4","GTP binding protein 4",0.224009516718148,1.81664431086133,0.257976501652398,0.625917615929533,0.710944574576486
"ENSG00000167614","57348","TTYH1","tweety family member 1",0.580404886127407,-1.63180485464626,0.257907605218452,0.626198831056597,0.711220015241109
"ENSG00000110925","81566","CSRNP2","cysteine and serine rich nuclear protein 2",0.207658725693702,5.06331079649066,0.256991292501303,0.626565053633476,0.711591965084819
"ENSG00000229981","103695365","LINC01435","long intergenic non-protein coding RNA 1435",0.260703930438095,-1.57470884333055,0.257250332157338,0.626655657775139,0.71165086754014
"ENSG00000163815","7123","CLEC3B","C-type lectin domain family 3 member B",-0.166124169593892,1.70020390054403,0.256788985006223,0.626701017114605,0.71165838439731
"ENSG00000158296","64849","SLC13A3","solute carrier family 13 member 3",0.109988588339716,3.47462778559432,0.256375117646802,0.626972581617544,0.711922754624445
"ENSG00000174428","389524","GTF2IRD2B","GTF2I repeat domain containing 2B",-0.104364756919029,3.33321956188988,0.256179412617828,0.627102015298745,0.712025713643485
"ENSG00000163623","4825","NKX6-1","NK6 homeobox 1",-0.23885700009277,-0.943124804898151,0.256149059383812,0.627246597251212,0.712145858560245
"ENSG00000205791","503693","LOH12CR2","loss of heterozygosity on chromosome 12, region 2",0.194611451454342,1.89658940448328,0.254889683837797,0.627957959742427,0.712907545136535
"ENSG00000236756","414245","DNAJC9-AS1","DNAJC9 and MRPS16 antisense RNA 1",-0.219418246022559,-0.403296130808264,0.254897728734179,0.627995095013577,0.712907545136535
"ENSG00000144476","57007","ACKR3","atypical chemokine receptor 3",0.464129427213144,-0.231753851726047,0.2546675215754,0.628134223191269,0.71302142248184
"ENSG00000163946","23272","TASOR","transcription activation suppressor",0.103027678401407,5.36264844641516,0.254469064289991,0.628235237184527,0.713042122401867
"ENSG00000235527","101928846","HIPK1-AS1","HIPK1 antisense RNA 1",-0.235797045087047,-0.317972006136314,0.254509266869881,0.628246212735812,0.713042122401867
"ENSG00000129473","599","BCL2L2","BCL2 like 2",0.0823340241160254,5.86162674231773,0.254418379659682,0.628268905454362,0.713042122401867
"ENSG00000159788","6002","RGS12","regulator of G protein signaling 12",0.0927222163960905,5.22633315315005,0.254054807247481,0.628510564991009,0.713272322164999
"ENSG00000140043","145482","PTGR2","prostaglandin reductase 2",0.187153355090896,2.31334108665207,0.253874308871141,0.628631859715956,0.713365904557828
"ENSG00000263531",NA,NA,NA,0.151928741026431,-0.481073894756671,0.253737233994893,0.628769562507215,0.713478093968592
"ENSG00000147862","4781","NFIB","nuclear factor I B",-0.0781259111190341,6.24912098899974,0.253485079506938,0.62888968579022,0.713570322913301
"ENSG00000186715","11223","MST1L","macrophage stimulating 1 like (pseudogene)",-0.193369906018362,0.255523682679165,0.2531068919384,0.629156206471194,0.713828640162796
"ENSG00000140876","283927","NUDT7","nudix hydrolase 7",0.233551862960347,0.292071299118908,0.252866579583882,0.629315417817018,0.713965181898383
"ENSG00000072062","5566","PRKACA","protein kinase cAMP-activated catalytic subunit alpha",0.100823678850727,6.01686133451351,0.252533113750789,0.62952438914459,0.714158156523567
"ENSG00000130347","84816","RTN4IP1","reticulon 4 interacting protein 1",0.493715832381494,-0.0455976236174258,0.252251194529845,0.629735442738046,0.714353469377418
"ENSG00000260114",NA,NA,NA,0.18196568038254,0.433221990611814,0.251797346783242,0.630026925959283,0.714639989495031
"ENSG00000170846","93622","MRFAP1L2","Morf4 family associated protein 1 like 2",-0.113130354117962,5.1355330577318,0.251573578304301,0.630165691588035,0.714753257253162
"ENSG00000113946","10686","CLDN16","claudin 16",-0.373784487228931,-0.711146813921271,0.251559897381942,0.630263773333061,0.714820368965138
"ENSG00000135424","3679","ITGA7","integrin subunit alpha 7",0.210044790482376,2.00103261934542,0.251108851890393,0.630478717643011,0.715020005130394
"ENSG00000174165","254359","ZDHHC24","zDHHC palmitoyltransferase 24",0.0792292763112896,4.60769448760826,0.250991998465553,0.630555152928482,0.71503871126552
"ENSG00000132589","2319","FLOT2","flotillin 2",-0.0866780378496251,6.27080590461313,0.250965256337007,0.630573060560774,0.71503871126552
"ENSG00000169241","55974","SLC50A1","solute carrier family 50 member 1",0.0857703133925976,5.5374829750594,0.250653202670454,0.630782280591285,0.715231806336764
"ENSG00000249786",NA,NA,NA,0.374085865564275,-0.471915389022848,0.250432774144952,0.630977828354157,0.715409375809522
"ENSG00000097007","25","ABL1","ABL proto-oncogene 1, non-receptor tyrosine kinase",0.159378839149991,7.49384219007815,0.250213446041687,0.631077394732011,0.715478105364874
"ENSG00000164494","57107","PDSS2","decaprenyl diphosphate synthase subunit 2",0.154719778433563,3.34252209816761,0.249916225669456,0.631277538292058,0.715621737739628
"ENSG00000140795","91807","MYLK3","myosin light chain kinase 3",0.138280110879735,1.67103389991634,0.249912303454786,0.631281995648921,0.715621737739628
"ENSG00000151422","2241","FER","FER tyrosine kinase",-0.173286295617892,4.79230453463337,0.249187688032557,0.631767073502242,0.71612743059584
"ENSG00000259345","105370777","LOC105370777","uncharacterized LOC105370777",-0.155606109884922,0.90485913813422,0.249063431251234,0.63185685908968,0.716185012740015
"ENSG00000198171","65992","DDRGK1","DDRGK domain containing 1",0.0718727519271441,7.23728639602344,0.248739217233857,0.6320691579738,0.716381443236594
"ENSG00000013810","10460","TACC3","transforming acidic coiled-coil containing protein 3",0.121328559572571,2.93495855075609,0.248433957698159,0.632275604567474,0.71657121697233
"ENSG00000233674",NA,NA,NA,0.219324366881117,-0.687980298607091,0.247984526775639,0.632650841063784,0.716927881416238
"ENSG00000269303",NA,NA,NA,0.25639453340511,-1.60611893911786,0.248231810338267,0.632668366120775,0.716927881416238
"ENSG00000139722","79720","VPS37B","VPS37B subunit of ESCRT-I",-0.0717499026794658,5.76168864400164,0.247469736965757,0.632926184043001,0.717175795760544
"ENSG00000064309","50937","CDON","cell adhesion associated, oncogene regulated",0.429560641357471,1.54847787661384,0.247157624252613,0.633140037338277,0.717373865780803
"ENSG00000107736","64072","CDH23","cadherin related 23",-0.256178536026308,-1.57858339698412,0.247414156782044,0.633199191425657,0.717396641574523
"ENSG00000147457","91782","CHMP7","charged multivesicular body protein 7",0.135864311696105,5.13574487630623,0.246967244211123,0.633266192101736,0.717428303972179
"ENSG00000055609","58508","KMT2C","lysine methyltransferase 2C",0.112199045125171,4.9992698574369,0.246753783626526,0.633410761398427,0.717512749983828
"ENSG00000105220","2821","GPI","glucose-6-phosphate isomerase",-0.207099507138362,7.68422744627714,0.246741831700065,0.63341884956384,0.717512749983828
"ENSG00000185278","84614","ZBTB37","zinc finger and BTB domain containing 37",-0.112305985486334,3.37280218654601,0.246633628326903,0.633492651381218,0.717552102964174
"ENSG00000118655","64858","DCLRE1B","DNA cross-link repair 1B",0.456637399722346,-0.66998401780398,0.246463430219819,0.633680676050541,0.71772082243347
"ENSG00000109944","79864","JHY","junctional cadherin complex regulator",0.22239726936791,0.724058297531724,0.245969541268614,0.63395000042946,0.717981597280467
"ENSG00000171530","6902","TBCA","tubulin folding cofactor A",-0.0660759838611196,7.07896892996646,0.244454166567423,0.634973245276101,0.719096141774366
"ENSG00000144034","51002","TPRKB","TP53RK binding protein",-0.0808929225125495,4.35127973922121,0.244383689225101,0.635021300339778,0.719106231490674
"ENSG00000235703","100272228","EOLA2-DT","EOLA2 divergent transcript",-0.17635382557688,2.02061937835053,0.244300907292058,0.635079392730351,0.719127685659653
"ENSG00000151164","144715","RAD9B","RAD9 checkpoint clamp component B",-0.187259978415701,-0.231754159305541,0.244237858302084,0.635152153631799,0.719165745945276
"ENSG00000115419","2744","GLS","glutaminase",-0.12791600827779,7.02677014204712,0.244028130771284,0.635263741049136,0.719247761052242
"ENSG00000197928","342926","ZNF677","zinc finger protein 677",-0.0747085720024959,4.90081960783448,0.243880226064273,0.635364675943029,0.71931770597026
"ENSG00000095587","7093","TLL2","tolloid like 2",-0.244119722899553,-0.241337582592106,0.243848071359362,0.635418600671422,0.719334423758799
"ENSG00000170270","84520","GON7","GON7 subunit of KEOPS complex",-0.453575657302836,2.80220092464171,0.243743012990094,0.635459119939589,0.7193359645853
"ENSG00000130147","23677","SH3BP4","SH3 domain binding protein 4",-0.186728782659257,5.24783069182084,0.243470370427435,0.635644546374124,0.719501529169551
"ENSG00000164855","202915","TMEM184A","transmembrane protein 184A",0.184972187832004,-0.622061609264784,0.243449132340471,0.635721514765873,0.719544314617935
"ENSG00000187079","7003","TEAD1","TEA domain transcription factor 1",-0.110151580056191,7.24755514825076,0.243107053075202,0.635892885008949,0.719677823728918
"ENSG00000155093","5799","PTPRN2","protein tyrosine phosphatase receptor type N2",-0.157932952589513,-0.615894909989481,0.243165732618956,0.635917824429385,0.719677823728918
"ENSG00000182108","28955","DEXI","Dexi homolog",-0.0763766444173763,6.18113308772716,0.24297114279387,0.635985847924129,0.719710467958248
"ENSG00000172426","221421","RSPH9","radial spoke head component 9",0.183615576273656,1.12568256909143,0.242829522624242,0.636087203736322,0.719780826206494
"ENSG00000170631","7564","ZNF16","zinc finger protein 16",0.11794043537262,2.36427252693839,0.242756563787805,0.636133785117216,0.719789198189298
"ENSG00000268471","54553","MIR4453HG","MIR4453 host gene",-0.1817037560254,1.41181712018524,0.242640555848262,0.636215291009735,0.719837084001529
"ENSG00000275393",NA,NA,NA,-0.183829757520708,0.158124327863106,0.242386659127117,0.636401985075155,0.72000397030428
"ENSG00000174799","9662","CEP135","centrosomal protein 135",-0.140018325691096,2.57822811203068,0.242236790199444,0.636489606756553,0.720058755765358
"ENSG00000205177","100131378","C11orf91","chromosome 11 open reading frame 91",-0.242968646621798,-0.449193520151211,0.242072545803291,0.636649209806209,0.720194961767354
"ENSG00000168159","149603","RNF187","ring finger protein 187",0.0703849065808705,7.74208017596833,0.2413116850626,0.63712356635595,0.720687186820124
"ENSG00000103196","83716","CRISPLD2","cysteine rich secretory protein LCCL domain containing 2",0.150660205868568,4.32028888822582,0.240444888636249,0.637719830384641,0.721279648892099
"ENSG00000070814","6949","TCOF1","treacle ribosome biogenesis factor 1",0.293462172567727,4.11429322286419,0.240427590666484,0.637731750618751,0.721279648892099
"ENSG00000242622","107986119","GSK3B-DT","GSK3B divergent transcript",-0.147023658216284,1.4318952365435,0.240348835659462,0.63778903892095,0.721279648892099
"ENSG00000156858","78994","PRR14","proline rich 14",-0.101216604212483,5.43131562239427,0.240322094683935,0.637804388492283,0.721279648892099
"ENSG00000160783","11243","PMF1","polyamine modulated factor 1",-0.101599535580859,4.92309193202884,0.240083812730999,0.637968591055979,0.721420930606238
"ENSG00000234754","400804","LINC02817","long intergenic non-protein coding RNA 2817",-0.223302010419453,0.0112326966487515,0.239941930767596,0.638086720661362,0.72151009839648
"ENSG00000197766","1675","CFD","complement factor D",-0.131848396525333,0.392742451732913,0.238684006909274,0.638946608929879,0.722437939683749
"ENSG00000103811","1512","CTSH","cathepsin H",-0.460088971927807,0.882219156199377,0.237348509344468,0.639867474143926,0.723434607337759
"ENSG00000264464","101928144","LINC02837","long intergenic non-protein coding RNA 2837",0.258206922287855,-1.45154836359199,0.237400572587374,0.640059945806406,0.72360768074735
"ENSG00000226696","104355426","LENG8-AS1","LENG8 antisense RNA 1",0.406844556510775,-1.22546118961246,0.236935247244257,0.640327067633292,0.723825845639768
"ENSG00000233782",NA,NA,NA,-0.192716089738687,-0.514323792728473,0.236746678858885,0.640331726591828,0.723825845639768
"ENSG00000269983",NA,NA,NA,-0.148576954593189,1.84954444309238,0.236352493892755,0.640555289330975,0.724034005969112
"ENSG00000213203","170575","GIMAP1","GTPase, IMAP family member 1",0.188975810306362,-1.35798180658637,0.23635196681789,0.64076904111519,0.72423105182342
"ENSG00000235493",NA,NA,NA,0.181672274100595,-1.0582889267617,0.236072677898616,0.640890119123794,0.724323335074695
"ENSG00000139977","122830","NAA30","N-alpha-acetyltransferase 30, NatC catalytic subunit",0.0966998975742653,5.35552480289522,0.235545847404771,0.641115473397711,0.724533451019129
"ENSG00000150316","51503","CWC15","CWC15 spliceosome associated protein",0.167166347109107,3.99785647341438,0.235245631258193,0.641325097663706,0.72472576550703
"ENSG00000245694","643911","CRNDE","colorectal neoplasia differentially expressed",0.290579900041068,3.22007342328016,0.235160760198123,0.641384756012574,0.72474859863142
"ENSG00000108100","219771","CCNY","cyclin Y",0.132965237401989,5.81160570968548,0.235005229469496,0.641492904660998,0.724826218392332
"ENSG00000188895","339287","MSL1","MSL complex subunit 1",0.0977650228123218,7.12258579055915,0.23493167330411,0.641544297919313,0.724839704334694
"ENSG00000167635","7705","ZNF146","zinc finger protein 146",0.237340237141169,4.75438445732354,0.234190521502128,0.642062737454958,0.725380841761844
"ENSG00000141337","22901","ARSG","arylsulfatase G",-0.163860403820605,1.49837044971089,0.233727565290812,0.642389896143831,0.725705823268075
"ENSG00000271121",NA,NA,NA,0.431161095704543,1.54469048773879,0.233360893951549,0.642646912296195,0.725951529878312
"ENSG00000186716","613","BCR","BCR activator of RhoGEF and GTPase",-0.0913006250863369,6.50437463790366,0.233052550197032,0.642860735842299,0.726148417722623
"ENSG00000197586","955","ENTPD6","ectonucleoside triphosphate diphosphohydrolase 6",0.0847075827110143,6.544993813823,0.232984941033261,0.642908224071291,0.726157407537482
"ENSG00000265740","106479348","RN7SL339P","RNA, 7SL, cytoplasmic 339, pseudogene",-0.184279976550955,-0.210755697589252,0.232877877239252,0.643012643804727,0.726230695769618
"ENSG00000187257","222194","RSBN1L","round spermatid basic protein 1 like",-0.0802984181546584,5.12346461893606,0.232308802539757,0.643383623007583,0.726605013810974
"ENSG00000185920","5727","PTCH1","patched 1",-0.381289454008631,2.21450576534941,0.232219290426033,0.643448063442736,0.72663311768876
"ENSG00000238110",NA,NA,NA,0.176535596019076,-0.981362123718963,0.232289135452071,0.643518465241399,0.726667949747019
"ENSG00000170667","100271927","RASA4B","RAS p21 protein activator 4B",0.103187695063931,6.05049640217549,0.231847518792295,0.643708444439645,0.726837797305076
"ENSG00000127554","2671","GFER","growth factor, augmenter of liver regeneration",0.0897854265075749,5.6903616642188,0.231728242432796,0.643792503733072,0.726838692281696
"ENSG00000214022","29803","REPIN1","replication initiator 1",-0.0798476011813724,6.37411102835459,0.23170751137056,0.643807114359707,0.726838692281696
"ENSG00000267107","100505495","PCAT19","prostate cancer associated transcript 19",-0.358682236513933,-0.808516323769282,0.231820232780151,0.643827936897537,0.726838692281696
