"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0044773","mitotic DNA damage checkpoint signaling",65,0.475737586882554,1.76555588215103,0.00107646424287014,0.019589649596256,0.019589649596256,2220,"tags=32%, list=15%, signal=28%","51514/983/8317/146956/29980/10926/5347/2177/4582/11073/29997/60561/1111/84142/641/51720/63967/90381/1017/5591/4361",0.45505986738723
"GO:0034080","CENP-A containing chromatin assembly",9,0.755148646123856,1.76553767076972,0.00620817505967486,0.064295951972882,0.064295951972882,2886,"tags=78%, list=19%, signal=63%","1058/55320/55355/55839/54069/23421/387103",0.407017918923954
"GO:0002526","acute inflammatory response",50,-0.534198117588846,-1.76461190529756,0.00175466949807036,0.02720328982056,0.02720328982056,1197,"tags=24%, list=8%, signal=22%","2625/6288/9536/3572/145741/5733/3569/7037/7292/134/3557/6863",0.45505986738723
"GO:0140694","membraneless organelle assembly",366,0.371868697371695,1.76445847125261,3.72101085834645e-08,9.94186446607294e-06,9.94186446607293e-06,3460,"tags=36%, list=23%, signal=28%","22974/9787/9212/24137/3304/3303/9055/54443/3833/7138/10733/4751/1058/283/55835/4137/3880/54930/64946/10403/6795/55320/225689/55722/5347/29127/3796/6713/55143/55355/9735/84273/10735/29997/220134/203228/23354/1063/440145/5239/55559/80254/57146/10642/6194/152185/56992/126731/332/1153/54617/5563/84142/4869/1654/197335/8087/80817/9493/163786/9924/64793/9639/7840/2801/79631/6125/6228/55125/7430/55839/114791/1060/4591/7812/80071/29899/1017/84033/219988/3192/23122/1466/4089/83939/5591/26151/3921/51804/3856/6491/161247/55239/54069/64105/22995/8557/23421/55142/51696/7756/79441/79959/282809/3619/56478/115106/8658/8243/387103/55269/65125/6188/246175/51510/92421/85459/55299/27161/10615/2648/25879/10274/51116/2959/10426/9474/124093/6135/127294",0.719512826338911
"GO:0030111","regulation of Wnt signaling pathway",259,-0.413455165186094,-1.76433588340121,4.65801171652784e-06,0.000355581725581178,0.000355581725581178,2404,"tags=23%, list=16%, signal=19%","5218/4038/2931/51741/23499/51339/6662/23189/80199/164284/6907/10297/64897/5300/147699/30851/343637/25876/10076/29969/26585/4163/1649/79971/3484/23072/3485/857/6299/80139/374946/92162/85474/440193/7474/650/130612/7091/27130/5754/10023/55612/84870/6591/9241/115701/388630/2735/50964/387914/25805/100507050/2737/8840/5800/65267/8549/6423/55959",0.610526878385931
"GO:0072079","nephron tubule formation",13,-0.736904896254011,-1.76355925352811,0.00467152985842888,0.0529080009785067,0.0529080009785067,2218,"tags=77%, list=15%, signal=66%","6662/79192/26585/153572/2625/2668/79191/130497/9241/7849",0.407017918923954
"GO:0045721","negative regulation of gluconeogenesis",14,0.661570731337296,1.76355364587773,0.0068146756265712,0.0690632126430785,0.0690632126430785,1792,"tags=50%, list=12%, signal=44%","388581/2645/150094/4485/7874/114899/1407",0.407017918923954
"GO:0006298","mismatch repair",28,0.570842224423211,1.76342614708875,0.00365542192512994,0.0451398531006592,0.0451398531006592,2195,"tags=39%, list=15%, signal=34%","4439/6117/3978/84515/4436/29072/6119/2956/5378/10535/3146",0.431707695803346
"GO:0043588","skin development",126,-0.450601684665813,-1.76263796749337,0.000189693986211189,0.00563142045934025,0.00563142045934025,2257,"tags=28%, list=15%, signal=24%","3858/6662/80199/81031/7976/84283/1290/9935/182/9314/301/3673/1009/50509/1832/3868/10468/7474/8754/8644/2069/55612/1475/5266/2629/353137/9076/55506/3713/6703/7062/596/6704/2304/84648",0.518848077743792
"GO:0061448","connective tissue development",154,-0.442666084265011,-1.76235210251674,5.43163826976094e-05,0.00231356302533731,0.00231356302533731,3210,"tags=34%, list=21%, signal=27%","5744/375790/7048/55553/1605/7046/3207/9149/9978/2822/25987/5019/4774/3696/285590/1302/6662/399979/84649/3265/658/26585/5159/654/7490/2247/23516/116236/2625/7076/144347/8372/8710/2297/7474/650/4256/6660/5781/25884/8200/51222/130497/6591/9241/392255/4060/8840/10891/80310/4856/55959",0.557332238758646
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway",17,-0.662035802508852,-1.7610672002636,0.00343355912802646,0.0429422650999956,0.0429422650999956,2074,"tags=41%, list=14%, signal=36%","143282/2817/2247/10252/9241/387914/55959",0.431707695803346
"GO:0070229","negative regulation of lymphocyte apoptotic process",15,0.652561527104979,1.7608341582784,0.013008904368337,0.105658580293102,0.105658580293102,577,"tags=20%, list=4%, signal=19%","9212/384/3718",0.380730400722792
"GO:0010817","regulation of hormone levels",311,-0.402298863130181,-1.76076354529371,3.11249251552823e-06,0.000273063149347387,0.000273063149347387,2876,"tags=32%, list=19%, signal=27%","5578/5469/4824/1636/79644/23435/6718/2550/2822/2230/55636/9575/5019/2867/2029/114897/2182/8398/1609/4828/3292/9501/1508/399979/27433/11069/84649/1374/22841/9486/3295/8824/6520/252983/301/3976/3028/51200/654/781/6567/23409/2044/8655/23516/10273/1428/2625/4311/8140/29085/7038/8989/59342/3625/3589/23428/7260/2297/231/1393/3572/84522/2852/1646/650/5798/84300/9255/222183/8644/5959/6664/1545/1645/3569/6447/57016/1588/6469/1543/56603/5122/3667/1734/1513/6783/7849/1906/5950/114/8228/1803/152/6696/134/64377/2304/1551/4856/6863",0.627256739718528
"GO:0060390","regulation of SMAD protein signal transduction",51,-0.525200041945269,-1.75960907306146,0.00232107005592994,0.0324601912080728,0.0324601912080728,3365,"tags=45%, list=22%, signal=35%","4091/22943/7048/7046/7042/10220/7043/92/163126/5300/268/26585/654/7049/79674/650/8200/9241/1460/84913/392255/9518/4856",0.431707695803346
"GO:0009201","ribonucleoside triphosphate biosynthetic process",109,-0.459913211779003,-1.75884948154712,0.000498295543385051,0.0111805581442845,0.0111805581442845,4255,"tags=57%, list=28%, signal=41%","4722/65990/4710/4702/4694/10476/4716/539/54539/93974/514/4832/84833/4720/4715/1353/4833/4714/4712/7415/4725/515/55967/4718/4707/10632/518/30968/790955/527/4713/4709/4728/4701/7371/516/4717/522/4830/4695/56848/126328/6391/4700/55022/4541/51079/4540/4539/4708/4509/4538/4696/9551/7114/4508/4537/4535/4536/84277/4726/134145",0.477270815362862
"GO:0006607","NLS-bearing protein import into nucleus",19,0.61498029216546,1.75830889669372,0.00978462401868149,0.0871881227256366,0.0871881227256366,3438,"tags=53%, list=23%, signal=41%","729857/3843/868/653489/84220/400966/727851/729540/53371/285190",0.380730400722792
"GO:1900221","regulation of amyloid-beta clearance",13,0.687165227810955,1.75786193789244,0.00738701083897475,0.072610116574404,0.072610116574404,2835,"tags=62%, list=19%, signal=50%","6721/3156/93649/1191/1595/4043/348/10347",0.407017918923954
"GO:0042303","molting cycle",37,-0.56269080289943,-1.75697487886541,0.00401372685933437,0.0480502779616445,0.0480502779616445,3152,"tags=41%, list=21%, signal=32%","10855/7042/3861/25987/9575/6662/80199/7976/3884/3868/10468/7474/55612/596/2304",0.407017918923954
"GO:0042633","hair cycle",37,-0.56269080289943,-1.75697487886541,0.00401372685933437,0.0480502779616445,0.0480502779616445,3152,"tags=41%, list=21%, signal=32%","10855/7042/3861/25987/9575/6662/80199/7976/3884/3868/10468/7474/55612/596/2304",0.407017918923954
"GO:0050729","positive regulation of inflammatory response",112,-0.454191409745612,-1.75488636765829,0.00028808318732961,0.00755961149608683,0.00755961149608683,956,"tags=16%, list=6%, signal=15%","90865/3554/3572/145741/7474/7099/5733/6348/9173/3569/7292/8995/6376/1050/6354/8840/3356/6863",0.49849310876659
"GO:0072182","regulation of nephron tubule epithelial cell differentiation",7,-0.835777405368394,-1.75445559701866,0.00302105022204695,0.0391747030370994,0.0391747030370994,2173,"tags=86%, list=14%, signal=73%","6772/3976/2625/100133941/130497/7849",0.431707695803346
"GO:0071674","mononuclear cell migration",127,-0.44333324541903,-1.75437884474936,0.000247240830996421,0.00692038859331887,0.00692038859331887,1648,"tags=21%, list=11%, signal=19%","301/26585/6868/84830/10344/2625/811/58191/6288/80270/1435/9023/6387/9353/23236/7474/6348/3592/6347/3569/8995/6376/6354/1240/5800/80310/4856",0.49849310876659
"GO:0035036","sperm-egg recognition",16,0.652854210778138,1.7537939186701,0.00476765145367454,0.0534814031387384,0.0534814031387384,1241,"tags=38%, list=8%, signal=34%","54742/127579/7417/928/7784/54760",0.407017918923954
"GO:0051966","regulation of synaptic transmission, glutamatergic",40,-0.551073459016732,-1.75357722300132,0.00369712139293283,0.0454637647440569,0.0454637647440569,1136,"tags=22%, list=8%, signal=21%","9456/23025/23096/6347/85358/22871/134/2903/3356",0.431707695803346
"GO:0006334","nucleosome assembly",64,-0.495666512865326,-1.75293604923909,0.0018105895208408,0.0277863397544809,0.0277863397544809,1805,"tags=27%, list=12%, signal=23%","8364/85453/23270/3006/8353/8344/8339/554313/4675/8970/8349/55506/4674/8357/8370/8365/8363",0.45505986738723
"GO:0030638","polyketide metabolic process",8,-0.80765963403901,-1.75268034380246,0.00693373097965154,0.0699081830161094,0.0699081830161094,883,"tags=62%, list=6%, signal=59%","231/1646/8644/1645/57016",0.407017918923954
"GO:0044598","doxorubicin metabolic process",8,-0.80765963403901,-1.75268034380246,0.00693373097965154,0.0699081830161094,0.0699081830161094,883,"tags=62%, list=6%, signal=59%","231/1646/8644/1645/57016",0.407017918923954
